Date,state,hospital_name,city,hospital_subtype,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum
2020-11-20,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,516.9,505.3,30.4,29.1,665.0,84.0,84.0,45.1,45.1,10.6,9.9,5187.0,5187.0,4655.0,3618.0,3537.0,213.0,204.0,4655.0,588.0,588.0,316.0,316.0,74.0,69.0
2020-11-27,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,20.7,20.7,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,145.0,145.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,92.0,92.0,72.0,50.9,46.6,-999999.0,-999999.0,72.0,7.0,7.0,-999999.0,-999999.0,-999999.0,0.0,644.0,644.0,504.0,356.0,326.0,19.0,10.0,504.0,49.0,49.0,24.0,24.0,-999999.0,0.0
2020-11-27,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,12.0,9.3,9.3,9.3,9.3,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,84.0,65.0,65.0,65.0,65.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,156.0,156.0,119.4,96.7,96.7,10.3,10.0,119.4,17.0,17.0,9.7,9.7,-999999.0,-999999.0,1092.0,1092.0,836.0,677.0,677.0,72.0,70.0,836.0,119.0,119.0,68.0,68.0,23.0,22.0
2020-11-27,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,249.0,249.0,219.0,193.7,193.7,-999999.0,-999999.0,219.0,21.7,21.7,21.7,21.7,-999999.0,-999999.0,1743.0,1743.0,1533.0,1356.0,1356.0,26.0,19.0,1533.0,152.0,152.0,152.0,152.0,6.0,4.0
2020-11-20,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,18.5,18.5,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,37.0,37.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,277.0,99.0,96.0,158.3,58.7,-999999.0,0.0,253.0,97.0,-999999.0,73.4,0.0,0.0,0.0,1939.0,693.0,672.0,1108.0,411.0,7.0,0.0,1771.0,679.0,21.0,514.0,0.0,0.0,0.0
2020-10-30,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,156.0,156.0,118.0,100.3,100.3,-999999.0,-999999.0,118.0,16.6,16.6,7.6,7.6,-999999.0,-999999.0,1092.0,1092.0,826.0,702.0,702.0,27.0,15.0,826.0,116.0,116.0,53.0,53.0,8.0,6.0
2020-11-06,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,0.0,0.0,-999999.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,5.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,,,25.0,13.1,13.1,0.0,0.0,,4.0,4.0,-999999.0,-999999.0,0.0,0.0,,,175.0,92.0,92.0,0.0,0.0,,28.0,28.0,9.0,9.0,0.0,0.0
2020-10-30,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,8.3,8.3,8.3,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,50.0,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,19.5,19.5,19.5,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,78.0,78.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,18.0,18.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,17.1,16.9,-999999.0,-999999.0,35.0,4.0,4.0,-999999.0,-999999.0,-999999.0,0.0,350.0,350.0,245.0,120.0,118.0,17.0,-999999.0,245.0,28.0,28.0,13.0,12.0,-999999.0,0.0
2020-11-06,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,214.0,214.0,160.0,70.7,70.7,-999999.0,-999999.0,160.0,12.0,12.0,-999999.0,-999999.0,-999999.0,-999999.0,1498.0,1498.0,1120.0,495.0,495.0,13.0,10.0,1120.0,84.0,84.0,23.0,23.0,7.0,7.0
2020-10-30,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,403.0,372.0,279.0,152.0,143.9,8.4,6.7,310.0,43.0,28.0,34.3,18.6,-999999.0,-999999.0,2821.0,2604.0,1953.0,1064.0,1007.0,59.0,47.0,2170.0,301.0,196.0,240.0,130.0,11.0,11.0
2020-11-06,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,121.9,121.9,119.7,115.1,115.1,4.1,4.0,119.7,14.3,14.3,13.1,13.1,-999999.0,-999999.0,853.0,853.0,838.0,806.0,806.0,29.0,28.0,838.0,100.0,100.0,92.0,92.0,5.0,4.0
2020-10-30,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,28.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,0.0,0.0,-999999.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,5.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,503.9,491.6,37.1,28.7,665.0,84.0,84.0,42.1,42.0,5.0,-999999.0,5187.0,5187.0,4655.0,3527.0,3441.0,260.0,201.0,4655.0,588.0,588.0,295.0,294.0,35.0,26.0
2020-11-06,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,100.0,55.7,55.7,-999999.0,-999999.0,100.0,12.0,12.0,6.7,6.7,-999999.0,0.0,1120.0,1120.0,700.0,390.0,390.0,14.0,9.0,700.0,84.0,84.0,47.0,47.0,-999999.0,0.0
2020-10-30,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,19.0,19.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,38.0,38.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,59.7,59.7,6.0,5.6,94.0,9.0,9.0,7.4,7.4,-999999.0,-999999.0,658.0,658.0,658.0,418.0,418.0,42.0,39.0,658.0,63.0,63.0,52.0,52.0,18.0,18.0
2020-11-06,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,92.0,92.0,72.0,46.9,42.4,-999999.0,-999999.0,72.0,7.0,7.0,-999999.0,-999999.0,-999999.0,0.0,644.0,644.0,504.0,328.0,297.0,19.0,18.0,504.0,49.0,49.0,25.0,25.0,4.0,0.0
2020-10-30,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,57.0,57.0,7.1,6.0,94.0,9.0,9.0,5.0,5.0,-999999.0,-999999.0,658.0,658.0,658.0,399.0,399.0,50.0,42.0,658.0,63.0,63.0,35.0,35.0,11.0,9.0
2020-11-06,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,8.0,8.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,18.0,18.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,63.0,54.0,54.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,100.0,50.1,50.1,-999999.0,-999999.0,100.0,12.0,12.0,6.0,6.0,-999999.0,0.0,1120.0,1120.0,700.0,351.0,351.0,10.0,-999999.0,700.0,84.0,84.0,42.0,42.0,5.0,0.0
2020-10-30,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,19.0,19.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,63.0,57.0,57.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,HI,HILO MEDICAL CENTER,HILO,Short Term,168.0,162.0,162.0,123.5,122.8,4.0,-999999.0,168.0,11.0,11.0,10.2,10.2,-999999.0,-999999.0,1008.0,972.0,972.0,741.0,737.0,24.0,22.0,1008.0,66.0,66.0,61.0,61.0,-999999.0,-999999.0
2020-11-06,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,403.0,372.0,279.0,145.3,141.4,8.0,7.7,310.0,43.0,28.0,22.0,8.4,-999999.0,-999999.0,2821.0,2604.0,1953.0,1017.0,990.0,56.0,54.0,2170.0,301.0,196.0,154.0,59.0,7.0,7.0
2020-11-06,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.9,11.9,11.4,11.4,11.4,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,80.0,80.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,92.0,92.0,72.0,47.9,45.6,-999999.0,-999999.0,72.0,7.0,7.0,4.7,4.4,-999999.0,-999999.0,644.0,644.0,504.0,335.0,319.0,14.0,12.0,504.0,49.0,49.0,33.0,31.0,5.0,-999999.0
2020-11-06,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,-999999.0,-999999.0,-999999.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,528.7,515.3,35.6,33.3,665.0,84.0,84.0,46.7,46.3,8.4,8.0,5187.0,5187.0,4655.0,3701.0,3607.0,249.0,233.0,4655.0,588.0,588.0,327.0,324.0,59.0,56.0
2020-10-30,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,214.0,206.3,160.0,82.4,82.4,-999999.0,-999999.0,160.0,11.6,11.6,9.4,9.4,-999999.0,-999999.0,1498.0,1444.0,1120.0,577.0,577.0,12.0,11.0,1120.0,81.0,81.0,66.0,66.0,7.0,7.0
2020-11-06,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,132.1,132.1,127.1,122.3,122.3,-999999.0,-999999.0,127.9,17.3,17.3,16.4,16.4,-999999.0,0.0,925.0,925.0,890.0,856.0,856.0,19.0,13.0,895.0,121.0,121.0,115.0,115.0,4.0,0.0
2020-11-06,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,156.0,156.0,118.0,113.4,113.4,5.4,5.1,118.0,17.0,17.0,7.4,7.4,0.0,0.0,1092.0,1092.0,826.0,794.0,794.0,38.0,36.0,826.0,119.0,119.0,52.0,52.0,0.0,0.0
2020-10-30,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,19.5,19.5,19.5,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,78.0,78.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,HI,KOHALA HOSPITAL,KAPAAU,Critical Access Hospitals,25.0,25.0,25.0,19.0,19.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,19.0,19.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,249.0,249.0,219.0,173.7,173.7,6.6,4.6,219.0,31.0,24.6,31.0,31.0,-999999.0,-999999.0,1743.0,1743.0,1533.0,1216.0,1216.0,46.0,32.0,1533.0,217.0,172.0,217.0,217.0,13.0,9.0
2020-10-30,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,11.3,11.3,-999999.0,-999999.0,40.0,4.0,4.0,-999999.0,-999999.0,-999999.0,0.0,294.0,294.0,280.0,79.0,79.0,27.0,20.0,280.0,28.0,28.0,12.0,12.0,-999999.0,0.0
2020-10-30,HI,LANAI COMMUNITY HOSPITAL,LANAI CITY,Critical Access Hospitals,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,277.0,99.0,96.0,156.3,59.4,-999999.0,-999999.0,253.0,97.0,-999999.0,65.9,-999999.0,0.0,0.0,1939.0,693.0,672.0,1094.0,416.0,8.0,5.0,1771.0,679.0,21.0,461.0,-999999.0,0.0,0.0
2020-11-06,HI,"NORTH HAWAII COMMUNITY HOSPITAL, INC",KAMUELA,Short Term,50.0,50.0,35.0,10.1,9.9,-999999.0,0.0,35.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,350.0,350.0,245.0,71.0,69.0,-999999.0,0.0,245.0,28.0,28.0,5.0,5.0,0.0,0.0
2020-10-30,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,249.0,249.0,219.0,181.9,181.9,6.7,4.3,219.0,31.0,31.0,31.0,31.0,-999999.0,-999999.0,1743.0,1743.0,1533.0,1273.0,1273.0,47.0,30.0,1533.0,217.0,217.0,217.0,217.0,7.0,7.0
2020-11-06,HI,HILO MEDICAL CENTER,HILO,Short Term,168.0,162.0,162.0,122.3,121.7,5.3,5.2,168.0,11.0,11.0,8.5,8.5,-999999.0,-999999.0,1008.0,972.0,972.0,734.0,730.0,32.0,31.0,1008.0,66.0,66.0,51.0,51.0,-999999.0,-999999.0
2020-10-30,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,,,25.0,11.7,11.7,0.0,0.0,,4.0,4.0,-999999.0,-999999.0,0.0,0.0,,,175.0,82.0,82.0,0.0,0.0,,28.0,28.0,14.0,14.0,0.0,0.0
2020-11-06,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,13.3,13.3,-999999.0,-999999.0,40.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,168.0,168.0,160.0,53.0,53.0,7.0,7.0,160.0,16.0,16.0,5.0,5.0,0.0,0.0
2020-10-23,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,156.0,156.0,118.0,89.7,89.7,-999999.0,-999999.0,118.0,17.0,17.0,9.1,-999999.0,-999999.0,-999999.0,1092.0,1092.0,826.0,628.0,628.0,16.0,10.0,826.0,119.0,119.0,64.0,16.0,-999999.0,-999999.0
2020-10-23,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,277.0,99.0,96.0,148.3,52.4,-999999.0,-999999.0,253.0,97.0,-999999.0,68.3,-999999.0,0.0,0.0,1939.0,693.0,672.0,1038.0,367.0,-999999.0,-999999.0,1771.0,679.0,21.0,478.0,-999999.0,0.0,0.0
2020-10-16,HI,STRAUB CLINIC AND HOSPITAL,HONOLULU,Short Term,126.4,126.4,122.7,116.6,116.6,8.9,7.1,122.7,14.4,14.4,13.3,13.3,4.1,-999999.0,885.0,885.0,859.0,816.0,816.0,62.0,50.0,859.0,101.0,101.0,93.0,93.0,29.0,25.0
2020-10-09,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,,64.3,64.3,7.6,6.4,,12.0,12.0,5.6,5.6,-999999.0,-999999.0,1120.0,1120.0,,450.0,450.0,53.0,45.0,,84.0,84.0,39.0,39.0,20.0,19.0
2020-10-09,HI,PALI MOMI MEDICAL CENTER,AIEA,Short Term,156.0,156.0,128.0,87.6,87.4,5.4,4.9,128.0,16.1,16.1,6.6,6.6,-999999.0,-999999.0,1092.0,1092.0,896.0,613.0,612.0,38.0,34.0,896.0,113.0,113.0,46.0,46.0,8.0,8.0
2020-10-09,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,9.1,9.0,9.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,64.0,63.0,63.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,HI,SHRINERS HOSPITAL FOR CHILDREN,HONOLULU,Childrens Hospitals,24.0,,,-999999.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,96.0,,,-999999.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0
2020-10-09,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,160.0,160.0,160.0,64.6,64.6,-999999.0,-999999.0,160.0,9.0,9.0,5.6,5.6,-999999.0,-999999.0,1120.0,1120.0,1120.0,452.0,452.0,6.0,6.0,1120.0,63.0,63.0,39.0,39.0,-999999.0,-999999.0
2020-10-16,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,21.0,21.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,HI,KAHUKU MEDICAL CENTER,KAHUKU,Critical Access Hospitals,21.0,21.0,21.0,20.3,20.3,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,84.0,81.0,81.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,HI,WILCOX MEMORIAL HOSPITAL,LIHUE,Short Term,92.0,92.0,72.0,50.4,47.9,0.0,0.0,72.0,7.0,7.0,-999999.0,-999999.0,0.0,0.0,644.0,644.0,504.0,353.0,335.0,0.0,0.0,504.0,49.0,49.0,22.0,9.0,0.0,0.0
2020-10-16,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,535.3,523.3,41.0,39.4,665.0,84.0,84.0,45.1,45.1,8.6,8.3,5187.0,5187.0,4655.0,3747.0,3663.0,287.0,276.0,4655.0,588.0,588.0,316.0,316.0,60.0,58.0
2020-10-23,HI,HILO MEDICAL CENTER,HILO,Short Term,168.0,162.0,162.0,124.8,124.8,4.8,4.6,168.0,11.0,11.0,9.0,9.0,-999999.0,-999999.0,840.0,810.0,810.0,624.0,624.0,24.0,23.0,840.0,55.0,55.0,45.0,45.0,-999999.0,-999999.0
2020-10-23,HI,LEAHI HOSPITAL,HONOLULU,Long Term,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,HI,KAISER FOUNDATION HOSPITAL,HONOLULU,Short Term,,,,,,15.4,13.7,,,,,,,,,,,,,108.0,96.0,,,,,,,
2020-10-16,HI,MAUI MEMORIAL MEDICAL CENTER,WAILUKU,Short Term,249.4,249.4,219.0,192.7,192.7,-999999.0,-999999.0,219.0,31.0,31.0,26.7,26.7,-999999.0,0.0,1746.0,1746.0,1533.0,1349.0,1349.0,26.0,22.0,1533.0,217.0,217.0,187.0,187.0,4.0,0.0
2020-10-23,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,8.0,8.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,100.0,59.4,59.4,-999999.0,-999999.0,100.0,12.0,12.0,5.1,5.1,-999999.0,-999999.0,1120.0,1120.0,700.0,416.0,416.0,24.0,15.0,700.0,84.0,84.0,36.0,36.0,-999999.0,-999999.0
2020-10-16,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,7.3,8.0,6.6,5.8,40.0,4.2,4.0,-999999.0,-999999.0,0.0,0.0,210.0,210.0,200.0,44.0,40.0,33.0,29.0,200.0,25.0,20.0,-999999.0,-999999.0,0.0,0.0
2020-10-09,HI,KONA COMMUNITY HOSPITAL,KEALAKEKUA,Short Term,94.0,94.0,94.0,49.4,48.9,4.4,4.3,94.0,9.0,9.0,5.7,5.7,-999999.0,-999999.0,658.0,658.0,658.0,346.0,342.0,31.0,30.0,658.0,63.0,63.0,40.0,40.0,24.0,24.0
2020-10-16,HI,HALE HO'OLA HAMAKUA,HONOKAA,Critical Access Hospitals,11.0,11.0,6.9,6.7,6.7,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,48.0,47.0,47.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,HI,KAUAI VETERANS MEMORIAL HOSPITAL,WAIMEA,Critical Access Hospitals,25.0,25.0,24.7,13.0,12.1,0.0,0.0,23.0,4.0,4.0,-999999.0,-999999.0,0.0,0.0,25.0,25.0,173.0,91.0,85.0,0.0,0.0,23.0,28.0,28.0,7.0,7.0,0.0,0.0
2020-10-09,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,18.7,8.3,18.7,,,18.7,0.0,,0.0,,,,63.0,63.0,56.0,58.0,56.0,,,56.0,0.0,,0.0,,,
2020-10-16,HI,KUAKINI MEDICAL CENTER,HONOLULU,Short Term,160.0,160.0,100.0,67.3,67.3,8.7,6.9,100.0,12.0,12.0,4.1,4.1,-999999.0,-999999.0,1120.0,1120.0,400.0,471.0,471.0,61.0,48.0,400.0,84.0,84.0,29.0,29.0,8.0,7.0
2020-10-23,HI,ADVENTIST HEALTH CASTLE,KAILUA,Short Term,190.9,190.9,160.0,79.6,79.6,-999999.0,-999999.0,160.0,9.6,9.6,8.7,8.7,-999999.0,-999999.0,1336.0,1336.0,1120.0,557.0,557.0,9.0,9.0,1120.0,67.0,67.0,61.0,61.0,-999999.0,-999999.0
2020-10-16,HI,KAU HOSPITAL,PAHALA,Critical Access Hospitals,21.0,21.0,19.0,19.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,76.0,76.0,76.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,HI,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,HONOLULU,Childrens Hospitals,277.0,99.0,96.0,159.4,55.7,0.0,0.0,253.0,97.0,-999999.0,73.4,-999999.0,0.0,0.0,1939.0,693.0,672.0,1116.0,390.0,0.0,0.0,1771.0,679.0,21.0,514.0,-999999.0,0.0,0.0
2020-10-09,HI,MOLOKAI GENERAL HOSPITAL,KAUNAKAKAI,Critical Access Hospitals,21.0,21.0,15.0,-999999.0,-999999.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,105.0,7.0,7.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,HI,THE QUEENS MEDICAL CENTER,HONOLULU,Short Term,741.0,741.0,665.0,505.3,493.1,40.3,30.9,665.0,84.0,84.0,41.6,41.6,4.6,-999999.0,5187.0,5187.0,4655.0,3537.0,3452.0,282.0,216.0,4655.0,588.0,588.0,291.0,291.0,32.0,22.0
2020-10-16,HI,KULA HOSPITAL,KULA,Critical Access Hospitals,9.0,9.0,7.3,5.7,5.7,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,51.0,40.0,40.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,HI,WAHIAWA GENERAL HOSPITAL,WAHIAWA,Short Term,42.0,42.0,40.0,20.4,24.2,18.8,18.8,40.0,4.3,4.0,0.0,0.0,0.0,0.0,210.0,210.0,200.0,143.0,121.0,94.0,94.0,200.0,30.0,20.0,0.0,0.0,0.0,0.0
